timestamp,open,high,low,close,volume
2025-09-21 09:37:00,115371.65000000,115371.65000000,115355.29000000,115355.30000000,0.18440000
2025-09-21 09:38:00,115354.04000000,115384.17000000,115352.54000000,115384.17000000,0.15715000
2025-09-21 09:39:00,115384.17000000,115397.23000000,115384.17000000,115397.23000000,0.00912000
2025-09-21 09:40:00,115406.07000000,115417.63000000,115406.07000000,115417.63000000,1.61945000
2025-09-21 09:41:00,115417.63000000,115429.27000000,115417.62000000,115429.27000000,0.03887000
2025-09-21 09:42:00,115429.27000000,115433.93000000,115429.27000000,115433.93000000,0.15116000
2025-09-21 09:43:00,115433.94000000,115439.93000000,115433.94000000,115439.93000000,0.04307000
2025-09-21 09:44:00,115439.93000000,115516.30000000,115439.93000000,115516.30000000,0.03921000
2025-09-21 09:45:00,115516.30000000,115516.30000000,115475.78000000,115475.79000000,0.01936000
2025-09-21 09:46:00,115475.78000000,115475.79000000,115475.78000000,115475.79000000,0.14340000
2025-09-21 09:47:00,115475.78000000,115500.01000000,115475.78000000,115500.01000000,0.23765000
2025-09-21 09:48:00,115500.01000000,115538.47000000,115500.01000000,115538.47000000,0.01764000
2025-09-21 09:49:00,115538.47000000,115540.00000000,115535.51000000,115540.00000000,0.00298000
2025-09-21 09:50:00,115541.30000000,115608.66000000,115541.30000000,115608.66000000,0.16549000
2025-09-21 09:51:00,115608.66000000,115608.66000000,115590.60000000,115590.61000000,0.00911000
2025-09-21 09:52:00,115590.61000000,115619.63000000,115590.61000000,115619.63000000,0.00291000
2025-09-21 09:53:00,115619.62000000,115619.63000000,115603.28000000,115603.29000000,0.03482000
2025-09-21 09:54:00,115603.29000000,115603.29000000,115597.97000000,115597.98000000,0.00278000
2025-09-21 09:55:00,115597.98000000,115626.43000000,115597.98000000,115626.43000000,0.06386000
2025-09-21 09:56:00,115626.43000000,115697.00000000,115626.43000000,115697.00000000,0.93214000
2025-09-21 09:57:00,115697.00000000,115701.93000000,115673.03000000,115701.93000000,0.37936000
2025-09-21 09:58:00,115701.93000000,115704.53000000,115701.93000000,115704.53000000,0.12456000
2025-09-21 09:59:00,115704.53000000,115704.53000000,115683.53000000,115683.53000000,0.29376000
2025-09-21 10:00:00,115683.54000000,115683.54000000,115683.53000000,115683.54000000,0.05703000
2025-09-21 10:01:00,115683.54000000,115685.96000000,115683.53000000,115685.96000000,0.06593000
2025-09-21 10:02:00,115685.95000000,115696.84000000,115685.95000000,115696.84000000,0.03623000
2025-09-21 10:03:00,115696.85000000,115696.85000000,115696.84000000,115696.85000000,0.02765000
2025-09-21 10:04:00,115696.84000000,115696.85000000,115696.84000000,115696.85000000,0.01054000
2025-09-21 10:05:00,115696.84000000,115703.29000000,115696.84000000,115703.29000000,0.01248000
2025-09-21 10:06:00,115703.30000000,115708.32000000,115703.29000000,115708.32000000,1.65093000
2025-09-21 10:07:00,115708.33000000,115708.33000000,115708.32000000,115708.32000000,0.00418000
2025-09-21 10:08:00,115708.33000000,115708.33000000,115675.42000000,115675.42000000,0.21575000
2025-09-21 10:09:00,115675.41000000,115675.42000000,115662.32000000,115662.32000000,0.04260000
2025-09-21 10:10:00,115662.32000000,115662.33000000,115662.32000000,115662.32000000,0.00118000
2025-09-21 10:11:00,115662.32000000,115662.33000000,115662.32000000,115662.33000000,0.00199000
2025-09-21 10:12:00,115662.32000000,115662.33000000,115662.32000000,115662.33000000,0.01212000
2025-09-21 10:13:00,115662.32000000,115662.33000000,115662.32000000,115662.33000000,0.00230000
2025-09-21 10:14:00,115662.32000000,115662.33000000,115662.32000000,115662.33000000,0.00468000
2025-09-21 10:15:00,115662.33000000,115662.33000000,115627.75000000,115627.76000000,0.01192000
2025-09-21 10:16:00,115627.75000000,115627.76000000,115619.75000000,115619.75000000,0.00291000
2025-09-21 10:17:00,115619.76000000,115619.76000000,115619.75000000,115619.76000000,0.00530000
2025-09-21 10:18:00,115619.75000000,115619.76000000,115619.75000000,115619.76000000,0.00218000
2025-09-21 10:19:00,115619.75000000,115619.76000000,115619.75000000,115619.76000000,0.00218000
2025-09-21 10:20:00,115619.75000000,115619.75000000,115608.17000000,115608.17000000,0.00185000
2025-09-21 10:21:00,115608.18000000,115608.18000000,115608.17000000,115608.18000000,2.11594000
2025-09-21 10:22:00,115608.17000000,115608.18000000,115600.99000000,115600.99000000,0.14498000
2025-09-21 10:23:00,115601.00000000,115620.00000000,115600.99000000,115619.99000000,0.00312000
2025-09-21 10:24:00,115619.99000000,115620.00000000,115619.99000000,115620.00000000,0.00934000
2025-09-21 10:25:00,115620.00000000,115632.31000000,115619.99000000,115632.31000000,0.06094000
2025-09-21 10:26:00,115632.31000000,115632.31000000,115631.13000000,115631.13000000,0.00344000
2025-09-21 10:27:00,115627.22000000,115627.22000000,115627.22000000,115627.22000000,0.00212000
2025-09-21 10:28:00,115627.22000000,115627.22000000,115627.22000000,115627.22000000,0.00094000
2025-09-21 10:29:00,115627.22000000,115627.22000000,115627.22000000,115627.22000000,0.00112000
2025-09-21 10:30:00,115627.22000000,115627.22000000,115627.22000000,115627.22000000,0.41144000
2025-09-21 10:31:00,115627.22000000,115627.22000000,115627.21000000,115627.21000000,0.00094000
2025-09-21 10:32:00,115627.21000000,115627.22000000,115627.21000000,115627.21000000,0.08626000
2025-09-21 10:33:00,115627.21000000,115627.21000000,115580.00000000,115580.00000000,0.13601000
2025-09-21 10:34:00,115580.01000000,115580.01000000,115580.00000000,115580.00000000,0.00155000
2025-09-21 10:35:00,115580.00000000,115587.10000000,115580.00000000,115587.09000000,0.25039000
2025-09-21 10:36:00,115587.09000000,115587.10000000,115587.09000000,115587.09000000,0.00124000
2025-09-21 10:37:00,115587.10000000,115587.10000000,115587.09000000,115587.09000000,0.00212000
2025-09-21 10:38:00,115587.10000000,115587.10000000,115587.09000000,115587.09000000,0.03715000
2025-09-21 10:39:00,115587.10000000,115612.28000000,115587.09000000,115612.27000000,0.04773000
2025-09-21 10:40:00,115612.27000000,115620.00000000,115612.27000000,115620.00000000,0.00916000
2025-09-21 10:41:00,115620.00000000,115620.00000000,115620.00000000,115620.00000000,0.00958000
2025-09-21 10:42:00,115620.00000000,115620.00000000,115619.99000000,115620.00000000,1.04002000
2025-09-21 10:43:00,115620.00000000,115620.00000000,115619.99000000,115620.00000000,0.13053000
2025-09-21 10:44:00,115619.99000000,115620.00000000,115556.88000000,115556.89000000,0.62438000
2025-09-21 10:45:00,115556.89000000,115556.89000000,115553.04000000,115554.79000000,0.00272000
2025-09-21 10:46:00,115554.79000000,115554.79000000,115506.88000000,115506.88000000,0.03092000
2025-09-21 10:47:00,115506.87000000,115511.63000000,115506.87000000,115511.63000000,0.15870000
2025-09-21 10:48:00,115519.79000000,115519.80000000,115511.43000000,115511.43000000,0.00240000
2025-09-21 10:49:00,115511.43000000,115511.44000000,115505.21000000,115505.21000000,0.04425000
2025-09-21 10:50:00,115505.21000000,115524.35000000,115505.21000000,115524.34000000,0.86365000
2025-09-21 10:51:00,115524.34000000,115524.35000000,115524.34000000,115524.34000000,0.01268000
2025-09-21 10:52:00,115524.35000000,115524.35000000,115524.34000000,115524.35000000,0.00628000
2025-09-21 10:53:00,115524.35000000,115524.35000000,115524.34000000,115524.35000000,0.00720000
2025-09-21 10:54:00,115524.35000000,115524.35000000,115524.34000000,115524.35000000,0.00312000
2025-09-21 10:55:00,115524.35000000,115524.35000000,115524.35000000,115524.35000000,0.00212000
2025-09-21 10:56:00,115524.33000000,115524.33000000,115519.09000000,115519.09000000,0.15552000
2025-09-21 10:57:00,115519.09000000,115519.09000000,115519.08000000,115519.09000000,0.01087000
2025-09-21 10:58:00,115519.09000000,115537.03000000,115519.09000000,115537.03000000,0.01009000
2025-09-21 10:59:00,115537.02000000,115537.03000000,115522.32000000,115522.32000000,0.00850000
2025-09-21 11:00:00,115522.31000000,115522.32000000,115522.31000000,115522.32000000,0.16855000
2025-09-21 11:01:00,115522.32000000,115525.91000000,115522.31000000,115525.91000000,0.01098000
2025-09-21 11:02:00,115525.91000000,115534.01000000,115525.91000000,115534.01000000,0.00152000
2025-09-21 11:03:00,115534.01000000,115550.96000000,115534.01000000,115550.96000000,0.03305000
2025-09-21 11:04:00,115550.96000000,115550.96000000,115550.95000000,115550.95000000,0.00150000
2025-09-21 11:05:00,115550.96000000,115601.37000000,115550.95000000,115601.36000000,0.11073000
2025-09-21 11:06:00,115601.37000000,115647.75000000,115601.36000000,115647.75000000,0.22196000
2025-09-21 11:07:00,115647.76000000,115670.00000000,115647.75000000,115661.88000000,2.30381000
2025-09-21 11:08:00,115661.87000000,115661.87000000,115633.14000000,115633.14000000,0.23536000
2025-09-21 11:09:00,115633.14000000,115633.14000000,115622.50000000,115622.50000000,0.01340000
2025-09-21 11:10:00,115622.50000000,115630.03000000,115622.49000000,115630.03000000,0.01125000
2025-09-21 11:11:00,115630.03000000,115669.24000000,115630.03000000,115669.24000000,0.03193000
2025-09-21 11:12:00,115669.24000000,115669.24000000,115669.23000000,115669.24000000,0.00660000
2025-09-21 11:13:00,115669.24000000,115680.98000000,115669.23000000,115680.98000000,0.00397000
2025-09-21 11:14:00,115682.25000000,115691.18000000,115682.25000000,115691.18000000,0.00373000
2025-09-21 11:15:00,115691.18000000,115691.18000000,115658.82000000,115658.82000000,0.16464000
2025-09-21 11:16:00,115658.81000000,115658.81000000,115621.06000000,115621.07000000,0.02474000
2025-09-21 11:17:00,115621.06000000,115621.06000000,115621.06000000,115621.06000000,0.00108000
2025-09-21 11:18:00,115621.06000000,115630.97000000,115621.06000000,115630.96000000,0.00993000
2025-09-21 11:19:00,115630.97000000,115630.97000000,115630.96000000,115630.96000000,1.56718000
2025-09-21 11:20:00,115630.97000000,115644.12000000,115630.97000000,115644.12000000,0.00722000
2025-09-21 11:21:00,115645.27000000,115645.27000000,115625.96000000,115625.96000000,0.16771000
2025-09-21 11:22:00,115625.96000000,115625.96000000,115625.96000000,115625.96000000,1.00094000
2025-09-21 11:23:00,115625.96000000,115625.96000000,115625.96000000,115625.96000000,0.00010000
2025-09-21 11:24:00,115625.97000000,115641.02000000,115625.97000000,115641.02000000,0.79893000
2025-09-21 11:25:00,115641.03000000,115650.36000000,115641.03000000,115650.36000000,0.00959000
2025-09-21 11:26:00,115660.01000000,115660.01000000,115649.67000000,115649.67000000,0.00930000
2025-09-21 11:27:00,115649.67000000,115655.44000000,115649.67000000,115655.44000000,0.00959000
2025-09-21 11:28:00,115655.44000000,115655.44000000,115655.44000000,115655.44000000,0.00229000
2025-09-21 11:29:00,115655.44000000,115655.45000000,115655.44000000,115655.44000000,0.05239000
2025-09-21 11:30:00,115655.44000000,115655.45000000,115655.44000000,115655.44000000,0.07538000
2025-09-21 11:31:00,115655.44000000,115655.45000000,115655.44000000,115655.44000000,0.00200000
2025-09-21 11:32:00,115655.44000000,115655.45000000,115655.44000000,115655.44000000,0.02210000
2025-09-21 11:33:00,115655.44000000,115679.16000000,115655.44000000,115679.15000000,0.08618000
2025-09-21 11:34:00,115679.16000000,115679.19000000,115679.15000000,115679.19000000,0.02732000
2025-09-21 11:35:00,115679.19000000,115679.19000000,115669.65000000,115669.66000000,0.00938000
2025-09-21 11:36:00,115669.66000000,115669.66000000,115669.65000000,115669.65000000,0.00337000
2025-09-21 11:37:00,115669.66000000,115669.66000000,115669.65000000,115669.65000000,0.00324000
2025-09-21 11:38:00,115669.65000000,115669.66000000,115669.65000000,115669.66000000,0.00899000
2025-09-21 11:39:00,115669.65000000,115687.39000000,115669.65000000,115687.38000000,0.00663000
2025-09-21 11:40:00,115687.39000000,115687.39000000,115687.38000000,115687.39000000,0.01442000
2025-09-21 11:41:00,115687.39000000,115687.39000000,115687.38000000,115687.39000000,0.02410000
2025-09-21 11:42:00,115687.39000000,115687.39000000,115687.38000000,115687.39000000,0.00510000
2025-09-21 11:43:00,115687.39000000,115687.39000000,115687.38000000,115687.39000000,0.00274000
2025-09-21 11:44:00,115687.39000000,115694.74000000,115687.38000000,115694.74000000,0.02408000
2025-09-21 11:45:00,115693.65000000,115693.65000000,115674.64000000,115674.64000000,0.16324000
2025-09-21 11:46:00,115670.00000000,115670.00000000,115669.66000000,115669.66000000,0.00194000
2025-09-21 11:47:00,115669.66000000,115669.67000000,115669.66000000,115669.66000000,0.00279000
2025-09-21 11:48:00,115668.53000000,115668.53000000,115654.68000000,115654.69000000,0.00367000
2025-09-21 11:49:00,115654.69000000,115654.69000000,115654.68000000,115654.69000000,0.00237000
2025-09-21 11:50:00,115654.69000000,115654.69000000,115604.89000000,115628.50000000,0.03066000
2025-09-21 11:51:00,115628.51000000,115628.51000000,115628.50000000,115628.50000000,0.00779000
2025-09-21 11:52:00,115628.50000000,115628.50000000,115604.98000000,115604.99000000,0.01945000
2025-09-21 11:53:00,115604.99000000,115618.87000000,115604.98000000,115618.87000000,0.00741000
2025-09-21 11:54:00,115618.87000000,115618.88000000,115618.87000000,115618.87000000,0.00595000
2025-09-21 11:55:00,115618.89000000,115624.41000000,115618.89000000,115624.40000000,0.01006000
2025-09-21 11:56:00,115624.40000000,115624.41000000,115624.40000000,115624.40000000,0.03711000
2025-09-21 11:57:00,115624.40000000,115624.41000000,115624.40000000,115624.40000000,0.00405000
2025-09-21 11:58:00,115624.40000000,115624.40000000,115603.44000000,115603.45000000,0.01252000
2025-09-21 11:59:00,115603.44000000,115603.45000000,115603.44000000,115603.44000000,0.00224000
2025-09-21 12:00:00,115603.44000000,115603.45000000,115603.44000000,115603.44000000,0.01394000
2025-09-21 12:01:00,115603.44000000,115616.93000000,115603.44000000,115616.92000000,0.76397000
2025-09-21 12:02:00,115616.93000000,115616.93000000,115616.92000000,115616.93000000,0.02704000
2025-09-21 12:03:00,115616.93000000,115631.04000000,115616.93000000,115631.04000000,0.01905000
2025-09-21 12:04:00,115631.04000000,115655.50000000,115631.04000000,115655.50000000,0.16693000
2025-09-21 12:05:00,115655.49000000,115671.09000000,115655.49000000,115671.08000000,1.56514000
2025-09-21 12:06:00,115671.08000000,115676.65000000,115671.08000000,115676.64000000,0.00386000
2025-09-21 12:07:00,115676.64000000,115676.65000000,115676.64000000,115676.64000000,0.00320000
2025-09-21 12:08:00,115676.65000000,115677.87000000,115676.64000000,115677.87000000,0.00444000
2025-09-21 12:09:00,115683.04000000,115687.23000000,115683.03000000,115687.23000000,0.00245000
2025-09-21 12:10:00,115687.23000000,115687.23000000,115687.22000000,115687.23000000,0.00190000
2025-09-21 12:11:00,115687.23000000,115687.23000000,115687.22000000,115687.23000000,0.00623000
2025-09-21 12:12:00,115687.23000000,115687.23000000,115687.22000000,115687.23000000,0.00641000
2025-09-21 12:13:00,115687.22000000,115693.57000000,115687.22000000,115693.57000000,0.00944000
2025-09-21 12:14:00,115693.56000000,115693.57000000,115687.22000000,115687.23000000,0.02722000
2025-09-21 12:15:00,115687.23000000,115687.23000000,115687.22000000,115687.23000000,0.01399000
2025-09-21 12:16:00,115687.22000000,115699.02000000,115687.22000000,115699.01000000,0.41769000
2025-09-21 12:17:00,115699.01000000,115726.16000000,115699.01000000,115726.16000000,0.06659000
2025-09-21 12:18:00,115726.24000000,115726.25000000,115726.24000000,115726.25000000,0.00746000
2025-09-21 12:19:00,115726.25000000,115745.34000000,115726.25000000,115745.34000000,2.04724000
2025-09-21 12:20:00,115745.34000000,115745.34000000,115745.33000000,115745.34000000,0.01580000
2025-09-21 12:21:00,115745.34000000,115745.34000000,115745.33000000,115745.34000000,0.21082000
2025-09-21 12:22:00,115745.34000000,115745.34000000,115745.33000000,115745.33000000,0.00451000
2025-09-21 12:23:00,115745.34000000,115745.34000000,115745.33000000,115745.33000000,0.01052000
2025-09-21 12:24:00,115745.34000000,115745.34000000,115726.24000000,115726.25000000,0.10569000
2025-09-21 12:25:00,115726.24000000,115726.25000000,115726.23000000,115726.23000000,0.02726000
2025-09-21 12:26:00,115726.23000000,115726.23000000,115717.54000000,115717.54000000,0.15155000
2025-09-21 12:27:00,115717.54000000,115717.55000000,115717.54000000,115717.54000000,0.08087000
2025-09-21 12:28:00,115717.54000000,115717.55000000,115717.54000000,115717.54000000,0.00745000
2025-09-21 12:29:00,115717.54000000,115717.55000000,115717.54000000,115717.55000000,0.00909000
2025-09-21 12:30:00,115717.55000000,115717.55000000,115717.54000000,115717.55000000,0.12551000
2025-09-21 12:31:00,115717.54000000,115717.55000000,115717.54000000,115717.54000000,0.00442000
2025-09-21 12:32:00,115717.55000000,115717.55000000,115717.54000000,115717.54000000,0.00735000
2025-09-21 12:33:00,115717.55000000,115717.55000000,115717.54000000,115717.55000000,0.01209000
2025-09-21 12:34:00,115717.55000000,115745.43000000,115717.55000000,115745.43000000,0.02095000
2025-09-21 12:35:00,115745.43000000,115745.43000000,115745.42000000,115745.42000000,0.01167000
2025-09-21 12:36:00,115745.42000000,115745.43000000,115745.42000000,115745.42000000,0.00998000
2025-09-21 12:37:00,115745.42000000,115747.22000000,115745.42000000,115747.22000000,0.00761000
2025-09-21 12:38:00,115747.23000000,115747.23000000,115747.22000000,115747.22000000,0.01247000
2025-09-21 12:39:00,115747.23000000,115747.23000000,115747.22000000,115747.22000000,0.01097000
2025-09-21 12:40:00,115747.22000000,115747.23000000,115747.06000000,115747.06000000,0.02070000
2025-09-21 12:41:00,115747.06000000,115747.06000000,115732.49000000,115732.49000000,0.02321000
2025-09-21 12:42:00,115732.49000000,115740.97000000,115732.49000000,115740.97000000,0.01068000
2025-09-21 12:43:00,115740.97000000,115740.98000000,115732.33000000,115732.33000000,0.00921000
2025-09-21 12:44:00,115732.32000000,115732.33000000,115732.32000000,115732.33000000,0.00110000
2025-09-21 12:45:00,115732.32000000,115732.33000000,115732.32000000,115732.33000000,0.00186000
2025-09-21 12:46:00,115732.32000000,115732.32000000,115717.54000000,115717.54000000,1.15166000
2025-09-21 12:47:00,115717.55000000,115717.55000000,115717.54000000,115717.55000000,0.02049000
2025-09-21 12:48:00,115717.55000000,115717.55000000,115717.54000000,115717.54000000,0.00972000
2025-09-21 12:49:00,115717.55000000,115717.55000000,115717.54000000,115717.55000000,0.00763000
2025-09-21 12:50:00,115717.55000000,115717.55000000,115717.54000000,115717.55000000,0.00789000
2025-09-21 12:51:00,115717.55000000,115717.55000000,115717.53000000,115717.54000000,0.04160000
2025-09-21 12:52:00,115717.53000000,115717.54000000,115717.53000000,115717.54000000,0.01357000
2025-09-21 12:53:00,115717.54000000,115717.54000000,115717.53000000,115717.53000000,0.03572000
2025-09-21 12:54:00,115717.54000000,115717.54000000,115717.53000000,115717.53000000,0.02263000
2025-09-21 12:55:00,115717.53000000,115717.54000000,115717.53000000,115717.54000000,1.12137000
2025-09-21 12:56:00,115717.54000000,115717.54000000,115705.95000000,115705.95000000,0.07397000
2025-09-21 12:57:00,115705.96000000,115705.96000000,115704.07000000,115704.07000000,0.03717000
2025-09-21 12:58:00,115702.82000000,115702.82000000,115688.95000000,115688.95000000,0.07156000
2025-09-21 12:59:00,115688.95000000,115688.95000000,115688.94000000,115688.95000000,0.03478000
2025-09-21 13:00:00,115687.66000000,115687.66000000,115674.39000000,115674.40000000,0.02219000
2025-09-21 13:01:00,115674.40000000,115675.56000000,115674.39000000,115675.55000000,0.02281000
2025-09-21 13:02:00,115675.56000000,115700.00000000,115675.55000000,115699.99000000,1.15862000
2025-09-21 13:03:00,115700.00000000,115700.01000000,115699.99000000,115700.00000000,0.24797000
2025-09-21 13:04:00,115700.00000000,115700.01000000,115700.00000000,115700.00000000,0.26934000
2025-09-21 13:05:00,115700.00000000,115725.67000000,115700.00000000,115725.67000000,0.40733000
2025-09-21 13:06:00,115725.68000000,115729.23000000,115725.68000000,115729.22000000,0.24245000
2025-09-21 13:07:00,115729.22000000,115729.23000000,115729.22000000,115729.23000000,0.01335000
2025-09-21 13:08:00,115729.23000000,115729.23000000,115729.22000000,115729.22000000,0.13250000
2025-09-21 13:09:00,115729.22000000,115729.23000000,115725.00000000,115725.01000000,0.13875000
2025-09-21 13:10:00,115725.01000000,115725.01000000,115725.00000000,115725.00000000,0.08052000
2025-09-21 13:11:00,115725.00000000,115725.01000000,115724.00000000,115724.01000000,0.09187000
2025-09-21 13:12:00,115724.01000000,115724.01000000,115724.00000000,115724.01000000,0.00518000
2025-09-21 13:13:00,115724.00000000,115724.01000000,115708.76000000,115708.76000000,0.03797000
2025-09-21 13:14:00,115708.76000000,115708.77000000,115708.76000000,115708.76000000,0.29814000
2025-09-21 13:15:00,115708.77000000,115708.77000000,115700.74000000,115700.74000000,0.01896000
2025-09-21 13:16:00,115700.75000000,115708.07000000,115700.74000000,115708.07000000,0.01663000
2025-09-21 13:17:00,115708.07000000,115708.07000000,115708.06000000,115708.06000000,0.06820000
2025-09-21 13:18:00,115708.07000000,115708.07000000,115708.06000000,115708.07000000,0.35314000
2025-09-21 13:19:00,115708.07000000,115708.07000000,115703.75000000,115703.77000000,0.91630000
2025-09-21 13:20:00,115702.45000000,115702.45000000,115700.03000000,115700.03000000,0.01280000
2025-09-21 13:21:00,115700.03000000,115700.04000000,115700.03000000,115700.03000000,0.00449000
2025-09-21 13:22:00,115700.04000000,115700.04000000,115700.03000000,115700.04000000,0.02931000
2025-09-21 13:23:00,115700.04000000,115720.57000000,115700.04000000,115720.57000000,0.05461000
2025-09-21 13:24:00,115720.56000000,115720.56000000,115700.40000000,115700.41000000,0.03076000
2025-09-21 13:25:00,115700.41000000,115700.41000000,115700.40000000,115700.41000000,0.01314000
2025-09-21 13:26:00,115700.41000000,115700.41000000,115700.40000000,115700.41000000,0.00617000
2025-09-21 13:27:00,115700.41000000,115700.41000000,115700.40000000,115700.41000000,0.02073000
2025-09-21 13:28:00,115700.40000000,115700.40000000,115700.40000000,115700.40000000,0.00051000
2025-09-21 13:29:00,115700.41000000,115714.00000000,115700.41000000,115713.99000000,0.05538000
2025-09-21 13:30:00,115713.99000000,115747.06000000,115713.99000000,115747.05000000,0.35139000
2025-09-21 13:31:00,115747.05000000,115747.06000000,115747.05000000,115747.06000000,0.01429000
2025-09-21 13:32:00,115747.06000000,115747.06000000,115740.38000000,115740.39000000,0.05305000
2025-09-21 13:33:00,115740.39000000,115740.39000000,115740.29000000,115740.29000000,4.11154000
2025-09-21 13:34:00,115740.18000000,115740.18000000,115740.16000000,115740.16000000,0.01348000
